1 - State Code,1 - State Name,8 - Structure Number,22 - Owner Agency,16 - Latitude (decimal),17 - Longitude (decimal),59 - Superstructure Condition Rating,60 - Substructure Condition Rating,62 - Culverts Condition Rating,63 - Operating Rating Method Code,64 - Operating Rating (US tons),58 - Deck Condition Rating,66 - Inventory Rating (US tons)
31,'Nebraska',C008403510     ,'County Highway Agency',41.7683,-97.04,'N','N','6','0',41.9,'N',36.4
31,'Nebraska',S016 02454     ,'State Highway Agency',42.1792,-96.8623,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C009304113     ,'County Highway Agency',40.815,-97.445,'6','5','N','0',36.4,'5',24.3
31,'Nebraska',C009301230     ,'County Highway Agency',40.9742,-97.3783,'8','8','N','1',69.4,'7',40.8
31,'Nebraska',S064 00746     ,'State Highway Agency',41.3379,-97.2249,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C001901750     ,'County Highway Agency',41.639,-97.0979,'N','N','9','3',68.3,'N',51.8
31,'Nebraska',C002623815     ,'County Highway Agency',42.4567,-96.7417,'8','7','N','1',73.9,'8',44.1
31,'Nebraska',C008424440     ,'County Highway Agency',41.7864,-97.0333,'8','8','N','1',55.1,'8',33.1
31,'Nebraska',C001901310     ,'County Highway Agency',41.5451,-97.1369,'8','8','N','1',63.9,'5',37.5
31,'Nebraska',C009003030     ,'County Highway Agency',42.1483,-96.8767,'N','N','9','0',36.4,'N',24.3
31,'Nebraska',C001211715     ,'County Highway Agency',41.362,-97.215,'8','8','N','1',56.2,'5',33.1
31,'Nebraska',C008501115     ,'County Highway Agency',40.1376,-97.727,'7','7','N','1',39.7,'8',24.3
31,'Nebraska',C002001605P    ,'County Highway Agency',41.98,-96.95,'7','7','N','1',34.2,'5',19.8
31,'Nebraska',C001901620     ,'County Highway Agency',41.6411,-97.0966,'9','9','N','1',70.5,'5',41.9
31,'Nebraska',C002000325     ,'County Highway Agency',41.8653,-97.0004,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C001902630     ,'County Highway Agency',41.5687,-97.128,'N','N','9','1',47.4,'N',36.4
31,'Nebraska',C001201615     ,'County Highway Agency',41.3525,-97.2223,'8','8','N','1',99.2,'5',59.5
31,'Nebraska',C002602920P    ,'County Highway Agency',42.4977,-96.7269,'6','6','N','1',47.4,'5',27.6
31,'Nebraska',C001901105     ,'County Highway Agency',41.51,-97.155,'8','8','N','1',68.3,'8',40.8
31,'Nebraska',S004 10620     ,'State Highway Agency',40.3073,-97.6602,'5','7','N','1',38.6,'5',23.1
31,'Nebraska',C009334905     ,'County Highway Agency',41.01,-97.3683,'6','6','N','1',16.5,'5',8.8
31,'Nebraska',C008511515     ,'County Highway Agency',40.2383,-97.69,'7','8','N','1',78.3,'8',47.4
31,'Nebraska',C008403515     ,'County Highway Agency',41.7817,-97.04,'7','7','N','1',59.5,'5',35.3
31,'Nebraska',C008514205     ,'County Highway Agency',40.06,-97.764,'8','8','N','3',56.2,'8',43
31,'Nebraska',S006 26001     ,'State Highway Agency',40.6404,-97.5236,'8','7','N','1',72.8,'8',43
31,'Nebraska',C001901615     ,'County Highway Agency',41.6411,-97.1009,'7','7','N','1',62.8,'5',37.5
31,'Nebraska',S074 07506     ,'State Highway Agency',40.423,-97.6146,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C003003515     ,'County Highway Agency',40.695,-97.5017,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C001902205     ,'County Highway Agency',41.598,-97.12,'6','6','N','1',23.1,'5',14.3
31,'Nebraska',C003012920     ,'County Highway Agency',40.56,-97.5583,'7','7','N','1',47.4,'7',27.6
31,'Nebraska',C008500705     ,'County Highway Agency',40.06,-97.765,'8','8','N','1',73.9,'8',45.2
31,'Nebraska',C009005110     ,'County Highway Agency',42.1517,-96.8817,'7','7','N','1',35.3,'5',20.9
31,'Nebraska',C003004210     ,'County Highway Agency',40.4083,-97.6217,'N','N','9','0',36.4,'N',24.3
31,'Nebraska',C002001003     ,'County Highway Agency',42.0327,-96.9328,'7','7','N','1',16.5,'5',9.9
31,'Nebraska',C009303405     ,'County Highway Agency',40.8133,-97.4533,'6','7','N','1',68.3,'5',40.8
31,'Nebraska',C009301225     ,'County Highway Agency',40.974,-97.386,'7','5','N','1',32,'5',18.7
31,'Nebraska',C002602305     ,'County Highway Agency',42.3327,-96.8034,'8','8','N','1',26.5,'5',16.5
31,'Nebraska',C003000825     ,'County Highway Agency',40.6549,-97.52,'N','N','9','3',45.2,'N',35.3
31,'Nebraska',C002000327     ,'County Highway Agency',41.8819,-96.9994,'8','8','N','1',29.8,'5',17.6
31,'Nebraska',C003003317     ,'County Highway Agency',40.6523,-97.5212,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C002001203P    ,'County Highway Agency',42.0043,-96.9467,'N','N','8','1',47.4,'N',36.4
31,'Nebraska',C008521735     ,'County Highway Agency',40.2948,-97.6703,'6','5','N','2',9.9,'6',5.5
31,'Nebraska',C003002605     ,'County Highway Agency',40.525,-97.575,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C009301220     ,'County Highway Agency',40.974,-97.3877,'6','5','N','1',48.5,'5',28.7
31,'Nebraska',C001901945     ,'County Highway Agency',41.702,-97.0789,'4','5','N','1',12.1,'8',6.6
31,'Nebraska',C009314725     ,'County Highway Agency',40.9767,-97.3867,'7','7','N','0',36.4,'5',24.3
31,'Nebraska',C003000815P    ,'County Highway Agency',40.6583,-97.52,'7','7','N','1',27.6,'8',16.5
31,'Nebraska',S275 10009     ,'State Highway Agency',42.0076,-96.9469,'6','5','N','1',52.9,'6',32
31,'Nebraska',C003002705     ,'County Highway Agency',40.5233,-97.5767,'N','N','9','0',36.4,'N',24.3
31,'Nebraska',C009004905     ,'County Highway Agency',42.112,-96.902,'N','N','9','1',47.4,'N',36.4
31,'Nebraska',C009314115     ,'County Highway Agency',40.84,-97.4452,'4','5','N','1',26.5,'6',16.5
31,'Nebraska',C008414245     ,'County Highway Agency',41.8017,-97.0367,'8','7','N','0',36.4,'5',24.3
31,'Nebraska',S012 23427     ,'State Highway Agency',42.5602,-96.7065,'6','5','N','1',33.1,'5',18.7
31,'Nebraska',C008500710     ,'County Highway Agency',40.07,-97.765,'7','5','N','1',29.8,'7',17.6
31,'Nebraska',C002000140     ,'County Highway Agency',41.8417,-97.02,'7','7','N','1',32,'5',18.7
31,'Nebraska',C001912815     ,'County Highway Agency',41.555,-97.1433,'N','N','8','0',46.3,'N',36.4
31,'Nebraska',C001901950     ,'County Highway Agency',41.7075,-97.0789,'N','N','9','1',110.1,'N',36.4
31,'Nebraska',C002606405     ,'County Highway Agency',42.265,-96.8367,'8','8','N','1',48.5,'8',28.7
31,'Nebraska',C002000145     ,'County Highway Agency',41.8433,-97.02,'5','8','N','1',69.4,'5',40.8
31,'Nebraska',C008415050     ,'County Highway Agency',41.7433,-97.0633,'N','N','7','0',41.9,'N',36.4
31,'Nebraska',C001921525     ,'County Highway Agency',41.6178,-97.1173,'7','5','N','1',57.3,'5',34.2
31,'Nebraska',C001901755     ,'County Highway Agency',41.6667,-97.0967,'8','8','N','1',70.5,'5',41.9
31,'Nebraska',C003003318     ,'County Highway Agency',40.6645,-97.5213,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C008403520     ,'County Highway Agency',41.7833,-97.04,'7','8','N','1',80.5,'7',48.5
31,'Nebraska',C001904610     ,'County Highway Agency',41.4233,-97.2017,'6','6','N','1',68.3,'6',40.8
31,'Nebraska',C001901107     ,'County Highway Agency',41.5298,-97.1563,'7','6','N','1',25.4,'6',15.4
31,'Nebraska',C009004910     ,'County Highway Agency',42.122,-96.9012,'5','4','N','1',26.5,'4',16.5
31,'Nebraska',C001900703     ,'County Highway Agency',41.4417,-97.195,'8','7','N','1',35.3,'6',20.9
31,'Nebraska',C002001205P    ,'County Highway Agency',42.005,-96.9533,'7','7','N','1',37.5,'5',22
31,'Nebraska',C003002205     ,'County Highway Agency',40.5533,-97.57,'5','5','N','1',5.5,'6',2.2
31,'Nebraska',C001200705P    ,'County Highway Agency',41.2047,-97.2964,'7','8','N','1',81.6,'8',48.5
31,'Nebraska',C001913005     ,'County Highway Agency',41.54,-97.155,'N','N','9','0',46.3,'N',36.4
31,'Nebraska',C009333015     ,'County Highway Agency',40.8432,-97.4502,'5','5','N','1',16.5,'5',9.9
31,'Nebraska',C009303915     ,'County Highway Agency',40.811,-97.4636,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',S081 03750R    ,'State Highway Agency',40.5192,-97.5853,'8','8','N','1',72.8,'6',44.1
31,'Nebraska',C002603230P    ,'County Highway Agency',42.461,-96.7564,'8','7','N','1',38.6,'6',23.1
31,'Nebraska',S081 03750L    ,'State Highway Agency',40.5192,-97.5856,'7','8','N','1',72.8,'8',43
31,'Nebraska',S016 02736     ,'State Highway Agency',42.22,-96.8621,'7','6','N','1',93.7,'7',56.2
31,'Nebraska',C002011150     ,'County Highway Agency',42.0833,-96.9217,'8','8','N','1',63.9,'8',37.5
31,'Nebraska',C008501505P    ,'County Highway Agency',40.2967,-97.6783,'6','6','N','1',38.6,'8',23.1
31,'Nebraska',C003000615     ,'County Highway Agency',40.669,-97.524,'N','N','3','0',19.8,'N',12.1
31,'Nebraska',C003002105     ,'County Highway Agency',40.4067,-97.6333,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C003002010     ,'County Highway Agency',40.5683,-97.5667,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',SS12E00100     ,'State Highway Agency',41.1778,-97.3111,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C003002015     ,'County Highway Agency',40.568,-97.567,'N','N','4','0',20.9,'N',12.1
31,'Nebraska',C009022030     ,'County Highway Agency',42.2217,-96.8633,'N','N','9','3',59.5,'N',47.4
31,'Nebraska',C003011205     ,'County Highway Agency',40.625,-97.545,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C008500920     ,'County Highway Agency',40.1417,-97.745,'N','N','9','0',36.4,'N',24.3
31,'Nebraska',C002602520P    ,'County Highway Agency',42.4233,-96.7767,'7','7','N','0',40.8,'5',24.3
31,'Nebraska',C003002710     ,'County Highway Agency',40.5333,-97.5767,'8','8','N','1',59.5,'8',35.3
31,'Nebraska',C002000545     ,'County Highway Agency',41.9533,-96.9817,'8','8','N','1',90.4,'5',54
31,'Nebraska',C002000330     ,'County Highway Agency',41.9117,-97,'8','8','N','1',73.9,'8',44.1
31,'Nebraska',S080 36014     ,'State Highway Agency',40.8218,-97.4638,'7','6','N','1',43,'6',26.5
31,'Nebraska',C008500925     ,'County Highway Agency',40.145,-97.745,'N','N','9','0',36.4,'N',24.3
31,'Nebraska',C001200305     ,'County Highway Agency',41.0998,-97.3494,'8','7','N','1',57.3,'5',34.2
31,'Nebraska',C001205020P    ,'County Highway Agency',41.0977,-97.3501,'8','8','N','1',47.4,'5',27.6
31,'Nebraska',S009 05953     ,'State Highway Agency',42.5384,-96.7296,'5','6','N','1',37.5,'4',23.1
31,'Nebraska',C001200310     ,'County Highway Agency',41.1042,-97.3494,'8','8','N','1',65,'5',38.6
31,'Nebraska',C003001405     ,'County Highway Agency',40.6117,-97.555,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',S041 02468     ,'State Highway Agency',40.5136,-97.5958,'N','N','6','0',36.4,'N',24.3
31,'Nebraska',C003003210     ,'County Highway Agency',40.6839,-97.5256,'N','N','9','0',46.3,'N',36.4
31,'Nebraska',C009303505P    ,'County Highway Agency',40.7639,-97.4923,'8','8','N','3',58.4,'8',45.2
31,'Nebraska',C001900505     ,'County Highway Agency',41.425,-97.2133,'5','8','N','1',71.7,'8',43
31,'Nebraska',C003003320     ,'County Highway Agency',40.695,-97.5213,'N','N','9','0',36.4,'N',24.3
31,'Nebraska',C002010745     ,'County Highway Agency',42.0117,-96.9617,'7','7','N','1',36.4,'5',20.9
31,'Nebraska',C002603105     ,'County Highway Agency',42.5617,-96.7217,'7','7','N','1',75,'7',40.8
31,'Nebraska',C001921535     ,'County Highway Agency',41.6514,-97.1175,'7','7','N','1',57.3,'5',34.2
31,'Nebraska',S136 12011     ,'State Highway Agency',40.1471,-97.749,'N','N','6','0',36.4,'N',24.3
31,'Nebraska',C001901115     ,'County Highway Agency',41.565,-97.155,'N','N','6','0',47.4,'N',36.4
31,'Nebraska',C001904605     ,'County Highway Agency',41.4233,-97.2167,'7','7','N','1',32,'6',18.7
31,'Nebraska',C003012923     ,'County Highway Agency',40.6105,-97.5592,'N','N','9','3',59.5,'N',46.3
31,'Nebraska',C008500505     ,'County Highway Agency',40.0683,-97.7833,'7','7','N','1',73.9,'7',45.2
31,'Nebraska',C002002210     ,'County Highway Agency',41.9458,-96.9942,'7','7','N','1',9.9,'5',5.5
31,'Nebraska',C003002810     ,'County Highway Agency',40.51,-97.6017,'N','N','9','0',46.3,'N',36.4
31,'Nebraska',S081 03932R    ,'State Highway Agency',40.5452,-97.5873,'8','8','N','1',71.7,'8',43
31,'Nebraska',C008404035     ,'County Highway Agency',41.815,-97.0333,'7','7','N','3',65,'7',49.6
31,'Nebraska',S081 03932L    ,'State Highway Agency',40.5452,-97.5875,'8','8','N','1',71.7,'8',43
31,'Nebraska',C002000215     ,'County Highway Agency',42.09,-96.9317,'8','8','N','1',70.5,'8',41.9
31,'Nebraska',S091 17310     ,'State Highway Agency',41.7135,-97.0944,'N','N','8','0',47.4,'N',36.4
31,'Nebraska',C001901760     ,'County Highway Agency',41.705,-97.0983,'N','N','9','0',46.3,'N',36.4
31,'Nebraska',S005 00446     ,'State Highway Agency',40.212,-97.7265,'5','7','N','1',34.2,'4',19.8
31,'Nebraska',C001901765     ,'County Highway Agency',41.71,-97.0967,'8','8','N','3',44.1,'5',34.2
31,'Nebraska',C002000705P    ,'County Highway Agency',42.046,-96.952,'N','N','9','3',68.3,'N',51.8
31,'Nebraska',C001201610     ,'County Highway Agency',41.352,-97.2509,'8','8','N','1',50.7,'5',29.8
31,'Nebraska',C001201410     ,'County Highway Agency',41.3667,-97.2439,'8','8','N','1',59.5,'5',36.4
31,'Nebraska',S069 06069     ,'State Highway Agency',40.9836,-97.4063,'8','7','N','1',75,'9',40.8
31,'Nebraska',C001201115     ,'County Highway Agency',41.2989,-97.2731,'8','8','N','1',46.3,'5',26.5
31,'Nebraska',C008500410     ,'County Highway Agency',40.3363,-97.6765,'6','7','N','1',26.5,'6',16.5
31,'Nebraska',C009314420     ,'County Highway Agency',40.7419,-97.5084,'7','7','N','1',110.1,'7',71.7
31,'Nebraska',C008403745     ,'County Highway Agency',41.8917,-97.02,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C001205005P    ,'County Highway Agency',41.0977,-97.3594,'8','8','N','1',52.9,'5',32
31,'Nebraska',C009005115     ,'County Highway Agency',42.2117,-96.8817,'3','3','N','1',0,'5',0
31,'Nebraska',SL93B00209     ,'State Highway Agency',40.8494,-97.4641,'5','5','N','1',55.1,'5',33.1
31,'Nebraska',C002002805     ,'County Highway Agency',41.9025,-97.0172,'4','4','N','1',17.6,'7',9.9
31,'Nebraska',C001201325     ,'County Highway Agency',41.3481,-97.2541,'8','6','N','0',36.4,'5',24.3
31,'Nebraska',C003001905     ,'County Highway Agency',40.3967,-97.6533,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C001902625     ,'County Highway Agency',41.5688,-97.1606,'N','N','8','0',46.3,'N',36.4
31,'Nebraska',C008443020     ,'County Highway Agency',41.8883,-97.0233,'N','N','7','1',95.9,'N',57.3
31,'Nebraska',C008403750     ,'County Highway Agency',41.8983,-97.02,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C002622515     ,'County Highway Agency',42.45,-96.78,'9','8','N','1',99.2,'9',70.5
31,'Nebraska',C008501510P    ,'County Highway Agency',40.34,-97.6783,'7','7','N','1',67.2,'7',39.7
31,'Nebraska',C003002321     ,'County Highway Agency',40.495,-97.615,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C002000707P    ,'County Highway Agency',42.0601,-96.9518,'7','7','N','1',6.6,'8',4.4
31,'Nebraska',C009002225     ,'County Highway Agency',42.2064,-96.8882,'5','5','N','1',13.2,'5',6.6
31,'Nebraska',S091 17273     ,'State Highway Agency',41.7135,-97.1015,'8','7','N','1',104.7,'8',62.8
31,'Nebraska',C003002500     ,'County Highway Agency',40.5436,-97.5958,'9','9','N','3',54,'9',40.8
31,'Nebraska',C009301010     ,'County Highway Agency',40.9883,-97.41,'8','7','N','1',37.5,'7',22
31,'Nebraska',C002000405     ,'County Highway Agency',42.0767,-96.945,'8','8','N','1',50.7,'5',29.8
31,'Nebraska',C003003125     ,'County Highway Agency',40.6797,-97.5394,'N','N','9','0',36.4,'N',24.3
31,'Nebraska',C002000333     ,'County Highway Agency',41.9517,-97,'7','7','N','1',49.6,'5',29.8
31,'Nebraska',S009 03691     ,'State Highway Agency',42.2932,-96.8522,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C002000610     ,'County Highway Agency',42.0618,-96.953,'7','7','N','1',13.2,'5',7.7
31,'Nebraska',C002000710P    ,'County Highway Agency',42.0667,-96.9517,'7','7','N','1',29.8,'5',17.6
31,'Nebraska',C002612705P    ,'County Highway Agency',42.525,-96.7517,'7','7','N','1',48.5,'6',28.7
31,'Nebraska',C008502805     ,'County Highway Agency',40.1617,-97.7567,'N','N','5','0',36.4,'N',24.3
31,'Nebraska',C008500715     ,'County Highway Agency',40.1417,-97.765,'N','N','5','0',41.9,'N',36.4
31,'Nebraska',C002602030P    ,'County Highway Agency',42.569,-96.733,'7','7','N','1',18.7,'7',11
31,'Nebraska',S015 13411     ,'State Highway Agency',41.8229,-97.0584,'8','9','N','3',57.3,'8',44.1
31,'Nebraska',S035 04053     ,'State Highway Agency',42.2768,-96.862,'8','7','N','1',59.5,'7',36.4
31,'Nebraska',S064 00525     ,'State Highway Agency',41.3372,-97.2673,'7','8','N','1',55.1,'7',33.1
31,'Nebraska',C008403755     ,'County Highway Agency',41.915,-97.02,'7','7','N','1',58.4,'7',34.2
31,'Nebraska',C009004505     ,'County Highway Agency',42.1,-96.94,'8','8','N','1',38.6,'7',23.1
31,'Nebraska',S005 00635     ,'State Highway Agency',40.2399,-97.7269,'N','N','7','0',47.4,'N',36.4
31,'Nebraska',S015 13447     ,'State Highway Agency',41.8281,-97.0584,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C001900705     ,'County Highway Agency',41.5117,-97.195,'8','8','N','1',61.7,'8',37.5
31,'Nebraska',C001900305     ,'County Highway Agency',41.4233,-97.2333,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',S015 13473     ,'State Highway Agency',41.832,-97.0584,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C003004205     ,'County Highway Agency',40.4083,-97.66,'7','6','N','1',48.5,'7',28.7
31,'Nebraska',C003002110     ,'County Highway Agency',40.4733,-97.6333,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',S032 05543     ,'State Highway Agency',41.8302,-97.0599,'8','7','N','1',81.6,'8',48.5
31,'Nebraska',C001901405     ,'County Highway Agency',41.6556,-97.1353,'N','N','8','1',47.4,'N',36.4
31,'Nebraska',C003012720     ,'County Highway Agency',40.6067,-97.5783,'7','7','N','1',36.4,'7',20.9
31,'Nebraska',C009004915     ,'County Highway Agency',42.2,-96.9,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C008500305     ,'County Highway Agency',40.0667,-97.8017,'7','7','N','1',49.6,'7',29.8
31,'Nebraska',C008511320     ,'County Highway Agency',40.3003,-97.7077,'7','6','N','2',6.6,'5',4.4
31,'Nebraska',C008500720     ,'County Highway Agency',40.159,-97.7648,'8','8','N','1',68.3,'8',38.6
31,'Nebraska',C003012925     ,'County Highway Agency',40.6583,-97.5583,'6','6','N','1',30.9,'6',17.6
31,'Nebraska',C009013640     ,'County Highway Agency',42.1051,-96.9435,'N','N','9','3',63.9,'N',48.5
31,'Nebraska',C001901325     ,'County Highway Agency',41.6563,-97.1367,'N','N','8','1',36.4,'N',17.6
31,'Nebraska',C002632730     ,'County Highway Agency',42.5217,-96.7617,'8','6','N','1',27.6,'6',16.5
31,'Nebraska',C002614030     ,'County Highway Agency',42.4383,-96.7983,'7','6','N','1',38.6,'5',23.1
31,'Nebraska',C009303305     ,'County Highway Agency',40.7533,-97.52,'6','5','N','1',12.1,'6',7.7
31,'Nebraska',C009322830     ,'County Highway Agency',40.8575,-97.4769,'N','N','8','0',46.3,'N',36.4
31,'Nebraska',S275 09803     ,'State Highway Agency',42.0186,-96.9823,'6','7','N','1',48.5,'6',28.7
31,'Nebraska',C001200105     ,'County Highway Agency',41.1168,-97.3681,'5','5','N','1',5.5,'5',3.3
31,'Nebraska',S015 13561     ,'State Highway Agency',41.8447,-97.0584,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C008403530     ,'County Highway Agency',41.8917,-97.0383,'N','N','8','0',47.4,'N',36.4
31,'Nebraska',C009323715     ,'County Highway Agency',40.85,-97.4817,'6','5','N','1',48.5,'6',29.8
31,'Nebraska',C007203820     ,'County Highway Agency',41.1195,-97.3686,'8','8','N','1',97,'8',43
31,'Nebraska',S004 10368     ,'State Highway Agency',40.3072,-97.7079,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C008443015     ,'County Highway Agency',41.8883,-97.0417,'5','5','N','0',0,'5',0
31,'Nebraska',C002606205     ,'County Highway Agency',42.2783,-96.8733,'8','7','N','1',24.3,'7',14.3
31,'Nebraska',C009304320     ,'County Highway Agency',40.9917,-97.425,'6','5','N','0',36.4,'5',24.3
31,'Nebraska',C001201605     ,'County Highway Agency',41.3516,-97.2735,'8','8','N','1',51.8,'5',30.9
31,'Nebraska',C003002323     ,'County Highway Agency',40.5417,-97.615,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C009013635     ,'County Highway Agency',42.1051,-96.9513,'5','5','N','1',47.4,'5',27.6
31,'Nebraska',C001902620     ,'County Highway Agency',41.5691,-97.1825,'N','N','8','0',46.3,'N',36.4
31,'Nebraska',C001900415     ,'County Highway Agency',41.728,-97.1144,'6','6','N','1',33.1,'5',18.7
31,'Nebraska',C002000607     ,'County Highway Agency',42.062,-96.9715,'8','8','N','1',34.2,'5',19.8
31,'Nebraska',C003002325     ,'County Highway Agency',40.5458,-97.6145,'8','8','N','1',61.7,'8',37.5
31,'Nebraska',C009004705     ,'County Highway Agency',42.1826,-96.9207,'N','N','9','0',46.3,'N',36.4
31,'Nebraska',C002000303P    ,'County Highway Agency',42.0117,-96.995,'8','8','N','1',48.5,'5',28.7
31,'Nebraska',S080 35815     ,'State Highway Agency',40.8218,-97.5018,'7','8','N','1',44.1,'7',16.5
31,'Nebraska',C007204703     ,'County Highway Agency',41.0967,-97.3867,'N','N','4','0',36.4,'N',24.3
31,'Nebraska',C003002330     ,'County Highway Agency',40.5528,-97.6147,'9','9','N','1',73.9,'9',38.6
31,'Nebraska',C001201405     ,'County Highway Agency',41.3662,-97.2735,'8','8','N','1',56.2,'5',33.1
31,'Nebraska',C008413107     ,'County Highway Agency',41.825,-97.0767,'6','4','N','2',0,'6',0
31,'Nebraska',C009033470     ,'County Highway Agency',42.12,-96.95,'6','8','N','1',51.8,'5',30.9
31,'Nebraska',C008500507     ,'County Highway Agency',40.1465,-97.7838,'9','9','N','3',46.3,'9',36.4
31,'Nebraska',C008510930     ,'County Highway Agency',40.2409,-97.746,'8','8','N','3',46.3,'8',36.4
31,'Nebraska',C008403535     ,'County Highway Agency',41.915,-97.0392,'6','6','N','1',16.5,'6',9.9
31,'Nebraska',C003001702     ,'County Highway Agency',40.4213,-97.672,'N','N','9','3',62.8,'N',48.5
31,'Nebraska',S035 03565     ,'State Highway Agency',42.2354,-96.9015,'N','N','6','0',47.4,'N',36.4
31,'Nebraska',S081 04335     ,'State Highway Agency',40.6059,-97.5959,'N','N','7','0',47.4,'N',36.4
31,'Nebraska',C008500105     ,'County Highway Agency',40.0639,-97.821,'5','6','N','2',8.8,'5',5.5
31,'Nebraska',C001902005     ,'County Highway Agency',41.6117,-97.1717,'N','N','8','0',46.3,'N',36.4
31,'Nebraska',C009310815     ,'County Highway Agency',41.0033,-97.43,'7','5','N','1',55.1,'5',33.1
31,'Nebraska',C009004305     ,'County Highway Agency',42.103,-96.96,'N','N','9','3',47.4,'N',36.4
31,'Nebraska',S041 02213     ,'State Highway Agency',40.5244,-97.6304,'N','N','8','0',47.4,'N',36.4
31,'Nebraska',S136 11811     ,'State Highway Agency',40.1471,-97.7863,'N','N','6','0',36.4,'N',24.3
31,'Nebraska',C002602025P    ,'County Highway Agency',42.575,-96.754,'7','7','N','1',38.6,'6',23.1
31,'Nebraska',C001210710     ,'County Highway Agency',41.2875,-97.3108,'N','N','6','0',36.4,'N',24.3
31,'Nebraska',C001900710     ,'County Highway Agency',41.5633,-97.1933,'N','N','7','0',41.9,'N',36.4
31,'Nebraska',C009304005P    ,'County Highway Agency',40.7633,-97.5317,'6','5','N','1',67.2,'5',39.7
31,'Nebraska',C008500110     ,'County Highway Agency',40.067,-97.8209,'5','6','N','1',39.7,'7',24.3
31,'Nebraska',C008500310     ,'County Highway Agency',40.1117,-97.8017,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C009004310     ,'County Highway Agency',42.1074,-96.9597,'4','3','N','1',6.6,'4',4.4
31,'Nebraska',C003022725     ,'County Highway Agency',40.6539,-97.5783,'N','N','3','0',12.1,'N',5.5
31,'Nebraska',C001920905     ,'County Highway Agency',41.6083,-97.175,'9','9','N','3',46.3,'5',36.4
31,'Nebraska',C008403625     ,'County Highway Agency',41.845,-97.0733,'7','7','N','1',67.2,'7',39.7
31,'Nebraska',C001902615     ,'County Highway Agency',41.5691,-97.192,'N','N','8','0',46.3,'N',36.4
31,'Nebraska',C001910510     ,'County Highway Agency',41.5173,-97.2142,'7','7','N','1',67.2,'7',39.7
31,'Nebraska',C001201210     ,'County Highway Agency',41.3782,-97.2735,'7','7','N','1',37.5,'5',22
31,'Nebraska',C001902203     ,'County Highway Agency',41.5983,-97.18,'N','N','6','0',41.9,'N',36.4
31,'Nebraska',C002622530     ,'County Highway Agency',42.5217,-96.78,'9','9','N','1',57.3,'9',36.4
31,'Nebraska',C001900230     ,'County Highway Agency',41.7431,-97.1183,'6','6','N','1',28.7,'5',17.6
31,'Nebraska',C009004315     ,'County Highway Agency',42.1101,-96.9597,'6','5','N','1',5.5,'6',3.3
31,'Nebraska',C009004710     ,'County Highway Agency',42.201,-96.9207,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',S005 01050     ,'State Highway Agency',40.29995,-97.72701,'8','8','N','1',76.1,'8',46.3
31,'Nebraska',C008424835     ,'County Highway Agency',41.7576,-97.1127,'5','5','N','1',13.2,'5',6.6
31,'Nebraska',C009004320     ,'County Highway Agency',42.1131,-96.9597,'6','6','N','1',24.3,'5',14.3
31,'Nebraska',C008402705     ,'County Highway Agency',41.7517,-97.1167,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',S074 07174     ,'State Highway Agency',40.4231,-97.6778,'5','7','N','1',50.7,'5',29.8
31,'Nebraska',C007204705     ,'County Highway Agency',41.12,-97.3867,'8','8','N','1',78.3,'8',37.5
31,'Nebraska',C009313505     ,'County Highway Agency',40.8486,-97.5016,'6','6','N','1',56.2,'5',33.1
31,'Nebraska',C009313510     ,'County Highway Agency',40.8493,-97.5016,'6','6','N','0',36.4,'5',24.3
31,'Nebraska',C009303105     ,'County Highway Agency',40.7574,-97.5395,'6','6','N','1',25.4,'5',15.4
31,'Nebraska',C008500725     ,'County Highway Agency',40.2198,-97.7649,'5','5','N','1',16.5,'6',9.9
31,'Nebraska',C003000820     ,'County Highway Agency',40.655,-97.5833,'6','4','N','1',49.6,'7',29.8
